Participant,Reu,GreenX,GreenZ,YellowX,YellowY,RedX,RedZ,MarkerAngle,UserX,UserZ,ErrorX,ErrorY,ErrorMag,MarkerTime,TrialTime,Landmark,AngleError,Interface
1,N,0.0,-2.1,0.0,-0.6,-1.2,0.0,-65.5,-1.3,-2.2,-1.3,-0.1,1.30384048104053,2.16849999999999,9.9462,N,32.347443499442,1
1,N,1.2,1.8,-0.1,0.5,-0.1,1.9,135,1.4,3.5,0.2,1.7,1.71172427686237,2.6019,9.22409999999999,N,-51.2463156209901,1
1,N,0.0,2.1,0.0,0.5,-0.9,-0.4,45,0.5,1.1,0.5,-1,1.11803398874989,5.84232,16.1913,L,23.2261896345931,2
1,N,-1.2,-1.8,0.0,-0.6,0.0,0.9,-45,-1.0,-2.1,0.2,-0.3,0.360555127546399,5.13732,20.1151,L,-5.5275401516562,2
1,N,-1.2,1.8,0.0,0.6,0.5,1.9,-112.5,3.1,7.1,4.3,5.3,6.82495421230062,7.09983,13.23317,L,119.931511840508,2
1,N,0.0,-2.1,0.0,-0.6,-1.1,-1.7,-135,-3.7,-5.9,-3.7,-3.8,5.30377224247045,4.2557,12.60745,L,101.776373562913,2
1,N,-1.2,1.8,0.0,0.6,-1.3,0.6,135,-6.3,5.6,-5.1,3.8,6.36003144646314,9.14699999999999,20.2582,L,-49.7636416907262,2
1,N,0.0,2.1,0.0,0.6,0.5,-0.5,-22.5,1.7,4.2,1.7,2.1,2.70185121722126,8.64570000000001,12.4636,L,25.2082470328623,2
1,N,-1.5,0.0,0.0,0.0,0.0,1.5,-90,4.5,2.6,6,2.6,6.53911308970873,2.2302,12.2413,L,-148.736268305623,2
1,N,-1.2,1.8,0.0,0.6,-0.5,-0.5,67.5,-2.8,5.8,-1.6,4,4.3081318457076,9.8374,14.6597,L,-3.12858167242846,2
1,N,0.0,-2.1,0.0,-0.6,0.5,0.5,22.5,-9.2,-4.5,-9.2,-2.4,9.50789145920377,8.9913,20.0083,L,51.8450009568832,2
1,N,-1.2,-1.8,0.1,-0.5,0.9,-1.4,90,0.0,-3.8,1.2,-2,2.33238075793812,4.3227,9.32760000000002,L,-58.6596569128539,2
1,N,0.0,2.1,0.0,0.3,1.1,-0.2,-65.5,-0.5,0.9,-0.5,-1.2,1.3,2.41289999999998,13.8129,L,-29.9315118405078,2
1,N,1.5,0.0,-0.3,0.0,0.3,1.4,112.5,-3.2,-0.9,-4.7,-0.9,4.78539444560216,0.914100000000019,11.1474,L,97.2906638204437,2
1,N,1.2,1.8,0.0,0.6,-0.4,1.8,112.5,-1.1,-1.0,-2.3,-2.8,3.62353418639869,2.89077,11.013,N,104.036243467926,2
1,N,-1.5,0.0,0.0,0.0,-1.1,-1.1,135,-1.3,0.7,0.2,0.7,0.728010988928052,5.34503,21.58948,N,13.6429147759901,2
1,N,-1.2,-1.8,0.0,-0.6,1.3,-0.6,45,0.9,0.4,2.1,2.2,3.04138126514911,3.41159,10.35604,N,93.8395963379535,2
1,N,0.0,-2.1,0.0,-0.3,-0.9,-1.2,-135,-1.7,-2.1,-1.7,0,1.7,2.15564000000001,6.86973,N,86.6335393365702,2
1,N,-1.5,0.0,0.2,0.0,1.2,1.1,-45,2.7,-0.9,4.2,-0.9,4.29534631898291,3.31720000000001,9.00609,N,-104.703551823762,2
1,N,1.5,0.0,0.0,0.0,0.5,-1.1,-112.5,1.9,0.8,0.4,0.8,0.894427190999916,3.7084,8.74037,N,-5.88933719025782,2
1,N,-1.2,-1.8,-0.1,-0.8,-0.7,0.7,-65.5,-0.1,2.0,1.1,3.8,3.9560080889705,4.6694,14.8654,N,-166.534791905188,2
1,N,1.2,-1.8,-0.1,-0.5,0.5,0.9,67.5,-0.8,2.7,-2,4.5,4.92442890089805,2.67349999999999,11.329,N,158.696802126262,2
1,N,1.2,1.8,-0.1,0.5,0.9,-0.4,-90,2.0,1.6,0.8,-0.2,0.824621125123532,4.66320000000002,21.0632,N,21.0456277245477,2
1,N,-1.5,0.0,0.2,0.0,0.2,-1.4,90,-1.6,-1.8,-0.1,-1.8,1.80277563773199,4.41629999999998,22.394,N,-52.0012675574953,2
1,N,1.2,1.8,0.1,0.8,-1.1,0.2,22.5,4.6,2.6,3.4,0.8,3.4928498393146,2.58619999999999,6.66399999999999,N,11.9908349790393,2
1,N,0.0,2.1,0.0,0.6,0.6,-0.8,-22.5,-1.9,2.6,-1.9,0.5,1.96468827043885,2.18090000000001,10.6587,N,-24.637456776681,2
2,N,0.0,2.1,0.0,0.3,-0.5,-0.8,22.5,0.6,4.6,0.6,2.5,2.57099202643649,5.30114,11.37891,L,1.73142415267975,0
2,N,-1.5,0.0,0.3,0.0,0.3,-1.4,90,-1.8,0.7,-0.3,0.7,0.761577310586391,5.15936,14.25936,L,7.12501634890181,0
2,N,0.0,-2.1,0.0,-0.6,1.3,-1.1,112.5,0.2,-2.0,0.2,0.1,0.223606797749979,4.87949,13.22394,L,-1.72081483367269,0
2,N,-1.5,0.0,0.2,0.0,-0.7,0.9,-135,-0.8,-0.1,0.7,-0.1,0.707106781186547,4.46427,10.90871,L,-35.9229461990706,0
2,N,1.2,1.8,0.0,0.6,0.0,1.9,135,2.1,1.8,0.9,0,0.9,3.97502,10.49725,L,-2.0373306968202,0
2,N,-1.2,-1.8,0.1,-0.5,-1.2,0.0,-112.5,-1.4,-2.2,-0.2,-0.4,0.447213595499958,4.0733,10.4511,L,5.19442890773474,0
2,N,1.5,0.0,-0.3,0.0,-0.9,-1.4,-65.5,2.1,-0.4,0.6,-0.4,0.721110255092798,3.7886,10.9886,L,11.8214883406073,0
2,N,-1.5,0.0,0.0,0.0,1.3,0.5,-22.5,-1.0,0.1,0.5,0.1,0.509901951359279,3.9751,14.0195,L,0.258864712311779,0
2,N,0.0,-2.1,0.0,-0.3,-1.5,-0.3,-90,0.1,-2.9,0.1,-0.8,0.806225774829855,4.4734,10.6734,L,8.19806884601627,0
2,N,-1.2,1.8,0.1,0.5,0.1,-1.0,45,-1.9,1.7,-0.7,-0.1,0.707106781186547,4.68170000000001,12.3484,L,-11.62408655889,0
2,N,1.5,0.0,-0.2,0.0,-0.7,1.3,67.5,1.3,0.2,-0.2,0.2,0.282842712474619,3.47670000000002,8.03230000000002,L,-1.7684331295158,0
2,N,1.2,1.8,-0.1,0.5,-0.1,-0.7,-45,1.7,3.0,0.5,1.2,1.3,5.0215,11.0771,L,-1.53213613640569,0
2,N,0.0,2.1,0.0,0.3,1.1,-0.8,-45,0.0,2.5,0,0.4,0.4,7.03118,13.54229,N,2.33730585912382,0
2,N,1.2,-1.8,0.0,-0.6,1.2,-0.2,112.5,2.5,-2.6,1.3,-0.8,1.52643375224737,2.5079,8.25235,N,-28.4429286243634,0
2,N,0.0,-2.1,0.0,-0.5,0.5,0.8,22.5,0.4,-2.8,0.4,-0.7,0.806225774829855,2.94378,8.46601,N,-8.19126676061271,0
2,N,1.2,-1.8,-0.1,-0.5,-0.1,-1.9,-135,1.4,-2.4,0.2,-0.6,0.632455532033676,2.48269000000001,9.90491,N,22.8336541779175,0
2,N,0.0,-2.1,0.0,-0.5,1.4,0.1,67.5,0.1,-2.1,0.1,0,0.1,3.90643,12.65087,N,-1.89196541835946,0
2,N,0.0,2.1,0.0,0.6,1.5,0.6,-90,-0.2,2.7,-0.2,0.6,0.632455532033676,1.77038999999999,9.62594,N,6.00900595749442,0
2,N,-1.5,0.0,0.2,0.0,1.6,0.6,-22.5,-2.2,-1.2,-0.7,-1.2,1.38924439894498,4.92259999999999,13.2448,N,-14.3921132985483,0
2,N,0.0,2.1,0.0,0.5,-1.4,0.5,90,-0.2,2.9,-0.2,0.8,0.824621125123532,3.96000000000001,9.94889999999999,N,-14.6208739886317,0
2,N,-1.2,1.8,0.1,0.5,0.1,-0.8,45,-1.7,2.6,-0.5,0.8,0.94339811320566,4.7157,10.8157,N,-1.33221985386936,0
2,N,-1.2,-1.8,0.0,-0.6,0.0,-1.9,135,-1.4,-1.9,-0.2,-0.0999999999999999,0.223606797749979,3.57169999999999,10.4162,N,-4.76364169072614,0
2,N,0.0,2.1,0.0,0.6,1.4,1.2,-112.5,-0.3,2.9,-0.3,0.8,0.854400374531753,1.11089999999999,8.08869999999999,N,12.2647737278924,0
2,N,1.2,-1.8,0.0,-0.6,-1.4,-1.2,-65.5,1.1,-2.6,-0.0999999999999999,-0.8,0.806225774829855,4.42229999999998,12.3889,N,16.2542095446305,0
2,N,0.0,-2.1,0.0,-0.6,1.2,-0.6,90,1.8,-3.9,1.8,-1.8,2.54558441227157,6.28473,17.24028,L,-48.9646547228561,1
2,N,-1.2,-1.8,0.1,-0.5,0.7,-1.9,112.5,0.3,-3.3,1.5,-1.5,2.12132034355964,6.14664,15.03553,L,-77.0673916032605,1
2,N,1.2,1.8,0.1,0.8,-1.2,0.8,45,2.2,3.7,1,1.9,2.14709105535839,9.03939000000001,17.3505,L,-17.842362544053,1
2,N,1.2,-1.8,0.0,-0.6,0.0,-2.0,-135,0.6,-3.4,-0.6,-1.6,1.70880074906351,6.6575,16.65755,L,76.2637316943774,1
2,N,0.0,2.1,0.0,0.3,-1.1,-0.2,67.5,-0.2,1.9,-0.2,-0.2,0.282842712474619,8.67839999999998,19.4006,L,-2.36137465817575,1
2,N,0.0,-2.1,0.0,-0.3,-0.6,1.1,-22.5,-0.3,0.0,-0.3,2.1,2.12132034355964,9.13510000000002,16.4796,L,-4.6354634269027,1
2,N,-1.5,0.0,0.2,0.0,1.4,-0.5,22.5,0.5,-0.2,2,-0.2,2.00997512422418,5.66030000000001,13.3825,L,8.65254179111471,1
2,N,-1.2,1.8,0.1,0.5,1.5,1.1,-65.5,-0.4,4.6,0.8,2.8,2.91204395571221,4.00639999999999,10.0064,L,46.9699063012149,1
2,N,0.0,-2.1,0.0,-0.3,-1.1,-0.8,-112.5,-0.3,-2.1,-0.3,0,0.3,4.4161,12.3827,L,8.62885606302493,1
2,N,-1.5,0.0,0.3,0.0,-0.6,-0.9,135,-1.8,-0.9,-0.3,-0.9,0.948683298050514,3.19719999999998,10.6194,L,-45,1
2,N,0.0,-2.1,0.0,-0.3,-1.5,-0.3,-90,-0.3,-1.9,-0.3,0.2,0.360555127546399,4.76909999999998,13.4469,L,2.9356734464211,1
2,N,0.0,2.1,0.0,0.5,0.9,-0.4,-45,0.2,2.7,0.2,0.6,0.632455532033676,5.29239999999999,12.8924,L,7.07452066910254,1
2,N,1.2,-1.8,0.1,-0.8,-0.4,0.7,22.5,2.5,-1.8,1.3,0,1.3,4.76974,11.83641,N,-16.617151727866,1
2,N,-1.2,1.8,0.0,0.6,0.0,-0.9,45,3.2,6.6,4.4,4.8,6.51152823843988,10.30409,17.37076,N,47.0688158328498,1
2,N,1.5,0.0,-0.3,0.0,-1.6,-0.5,-22.5,0.4,0.1,-1.1,0.1,1.10453610171873,4.24587,10.11254,N,-7.53689718827195,1
2,N,1.2,-1.8,0.1,-0.8,0.1,-2.3,-135,1.5,-3.5,0.3,-1.7,1.72626765016321,3.81572,10.81572,N,65.045249425421,1
2,N,1.2,1.8,0.0,0.6,1.1,-0.4,-90,2.4,2.6,1.2,0.8,1.4422205101856,3.6917,11.60279,N,20.8261306062456,1
2,N,-1.2,-1.8,0.1,-0.5,0.1,0.7,-45,-0.5,-3.0,0.7,-1.2,1.38924439894498,4.7657,12.2768,N,-18.2634050854605,1
2,N,1.5,0.0,0.0,0.0,0.0,1.4,90,1.8,1.6,0.3,1.6,1.62788205960997,4.26190000000003,10.9508,N,-49.3652577350279,1
2,N,1.2,-1.8,-0.1,-0.5,-1.4,-1.0,-65.5,0.7,-2.6,-0.5,-0.8,0.94339811320566,3.6181,8.81809999999999,N,20.2012193089311,1
2,N,-1.2,-1.8,-0.1,-0.8,-0.1,-2.3,135,-2.1,-4.2,-0.9,-2.4,2.56320112359526,3.48749999999998,9.5986,N,-67.9751540660307,1
2,N,1.5,0.0,0.0,0.0,0.6,1.4,112.5,2.9,2.0,1.4,2,2.44131112314674,3.6542,9.08760000000001,N,-71.8856477165241,1
2,N,0.0,2.1,0.0,0.3,-1.3,-0.2,67.5,1.9,1.1,1.9,-1,2.14709105535839,4.82390000000001,12.4128,N,38.4146626530026,1
2,N,-1.5,0.0,0.0,0.0,-0.5,1.1,-112.5,-1.7,1.3,-0.2,1.3,1.31529464379659,2.8569,8.05689999999998,N,57.1886332019319,1
2,N,0.0,-2.1,0.0,-0.6,-0.5,0.5,-22.5,0.1,3.7,0.1,5.8,5.80086200490927,6.35543,17.76433,L,-158.494817669186,2
2,N,1.2,1.8,0.0,0.6,0.5,-0.5,-65.5,1.4,2.1,0.2,0.3,0.360555127546399,4.95424,14.27646,L,2.1659789363387,2
2,N,0.0,-2.1,0.0,-0.5,0.9,0.4,45,2.4,1.7,2.4,3.8,4.49444101084885,3.48509,10.90117,L,-150.71325957455,2
2,N,1.5,0.0,0.0,0.0,1.1,-1.1,-135,1.9,0.0,0.4,0,0.4,3.84528,12.78973,L,16.0442668632036,2
2,N,0.0,-2.1,0.0,-0.6,-1.0,0.4,-45,-2.4,1.6,-2.4,3.7,4.41021541423999,4.79910000000001,18.4657,L,152.402704131356,2
2,N,-1.2,1.8,0.1,0.5,0.6,-0.7,22.5,-2.7,1.1,-1.5,-0.7,1.65529453572469,4.50890000000001,10.9422,L,-25.6356530795981,2
2,N,0.0,2.1,0.0,0.3,1.1,0.8,-112.5,3.7,2.8,3.7,0.7,3.76563407675255,3.6567,9.53450000000001,L,92.6677662804463,2
2,N,1.2,1.8,0.1,0.8,1.1,-0.2,-90,0.8,1.3,-0.4,-0.5,0.640312423743285,4.107,12.507,L,-14.172337700132,2
2,N,0.0,-2.1,0.0,-0.5,1.4,-0.5,90,4.6,-1.0,4.6,1.1,4.72969343615419,24.5369,39.0035,L,-122.305266015189,2
2,N,0.0,2.1,0.0,0.3,-1.1,-0.2,67.5,1.9,0.9,1.9,-1.2,2.24722050542442,14.5288,22.5621,L,44.3037313999281,2
2,N,-1.5,0.0,0.0,0.0,-0.9,-0.9,135,-5.0,-1.7,-3.5,-1.7,3.89101529166874,5.0127,17.3349,L,-67.350872654344,2
2,N,1.2,1.8,-0.1,0.5,-0.7,1.9,112.5,1.6,4.6,0.4,2.8,2.82842712474619,6.3777,14.1333,L,-52.5867087640842,2
2,N,1.2,-1.8,0.0,-0.6,0.5,0.5,67.5,0.8,1.3,-0.4,3.1,3.12569992161756,4.60183,10.99081,N,-142.516441716269,2
2,N,-1.5,0.0,0.3,0.0,-0.2,-1.1,112.5,-1.4,-0.5,0.1,-0.5,0.509901951359279,3.48217,11.07106,N,-13.6713071321958,2
2,N,-1.2,1.8,-0.1,0.8,0.3,-0.4,22.5,-1.5,1.4,-0.3,-0.4,0.5,4.16293,8.96293,N,-10.713123022791,2
2,N,1.2,1.8,-0.1,0.5,1.5,0.5,-135,-0.5,1.6,-1.7,-0.2,1.71172427686237,3.20610000000001,10.46163,N,-48.1945894651104,2
2,N,0.0,-2.1,0.0,-0.6,-1.1,-0.1,-65.5,-1.7,0.1,-1.7,2.2,2.78028775489157,3.7209,8.732,N,137.245742565895,2
2,N,1.2,-1.8,-0.1,-0.5,-0.7,-1.9,-112.5,-0.4,-4.0,-1.6,-2.2,2.72029410174709,2.92620000000002,9.08170000000001,N,84.8826851500274,2
2,N,0.0,-2.1,0.0,-0.6,-1.4,-0.6,-90,-3.9,0.4,-3.9,2.5,4.63249392876019,3.8391,8.25020000000001,N,154.82647547547,2
2,N,1.2,1.8,-0.1,0.5,-0.1,1.8,135,-1.0,-0.8,-2.2,-2.6,3.40587727318528,3.13810000000001,11.2936,N,109.093492000486,2
2,N,0.0,-2.1,0.0,-0.3,-1.1,0.8,-45,-2.3,3.0,-2.3,5.1,5.59464029227975,3.6524,9.14410000000001,N,172.161795016081,2
2,N,-1.5,0.0,0.3,0.0,0.3,-1.5,90,-1.2,-1.2,0.3,-1.2,1.2369316876853,4.4579,11.269,N,-28.495638618245,2
2,N,1.2,-1.8,0.0,-0.6,0.0,0.9,45,-1.3,2.8,-2.5,4.6,5.23545604508337,4.45680000000002,10.5124,N,169.582144250733,2
2,N,1.2,1.8,0.1,0.8,-0.4,-0.7,-22.5,2.1,1.3,0.9,-0.5,1.0295630140987,3.55420000000001,8.2987,N,18.7209486747171,2
3,N,0.0,2.1,0.0,0.6,-1.4,1.2,112.5,0.0,2.1,0,0,0,8.89375,16.42708,L,0,0
3,N,-1.5,0.0,0.0,0.0,1.0,1.0,-45,-1.6,0.2,-0.1,0.2,0.223606797749979,2.90736,8.9407,L,4.69868051729935,0
3,N,1.2,1.8,-0.1,0.5,1.2,0.0,-112.5,1.2,2.1,0,0.3,0.3,1.39241,8.34796,L,0,0
3,N,0.0,-2.1,0.0,-0.5,-1.0,-1.4,-135,0.1,-2.0,0.1,0.1,0.14142135623731,2.24409,11.02187,L,-6.38156053259339,0
3,N,-1.2,-1.8,0.0,-0.6,-0.5,0.5,-65.5,-1.5,-1.8,-0.3,0,0.3,2.79593,11.71815,L,6.57105261180496,0
3,N,0.0,2.1,0.0,0.5,-1.3,-0.1,67.5,0.2,3.0,0.2,0.9,0.921954445729289,2.42620000000001,10.3151,L,-4.75823489829969,0
3,N,1.2,-1.8,0.1,-0.8,-1.1,-0.2,-22.5,1.8,-2.0,0.6,-0.2,0.632455532033676,2.8946,7.8168,L,-2.99704258028365,0
3,N,-1.5,0.0,0.2,0.0,0.2,1.5,-90,-1.2,-0.1,0.3,-0.1,0.316227766016838,2.95680000000002,8.52350000000001,L,-7.39040920928775,0
3,N,0.0,-2.1,0.0,-0.3,1.5,-0.3,90,-0.5,-2.9,-0.5,-0.8,0.94339811320566,3.61520000000002,9.4374,L,-2.23697906343776,0
3,N,1.5,0.0,-0.3,0.0,-1.4,1.1,45,1.0,-0.4,-0.5,-0.4,0.640312423743285,3.101,8.30099999999999,L,11.2331285260377,0
3,N,-1.2,1.8,0.0,0.6,0.5,-0.8,22.5,-1.0,1.2,0.2,-0.6,0.632455532033676,2.59529999999998,9.07309999999998,L,-3.69138598645126,0
3,N,1.2,-1.8,0.1,-0.8,1.4,-0.8,135,2.1,-2.2,0.9,-0.4,0.984885780179611,1.6026,9.4915,L,-37.8749836510982,0
3,N,0.0,-2.1,0.0,-0.6,-1.4,-0.6,-90,0.4,-2.8,0.4,-0.7,0.806225774829855,1.5753,7.00864,N,3.73565912661768,0
3,N,0.0,2.1,0.0,0.3,-0.6,-1.1,22.5,0.1,1.5,0.1,-0.6,0.608276253029822,2.90841,7.7973,N,4.44883288333725,0
3,N,0.0,-2.1,0.0,-0.6,0.9,-1.5,135,0.1,-2.5,0.1,-0.4,0.412310562561766,3.37152,10.1493,N,-17.6501242199301,0
3,N,-1.2,1.8,-0.1,0.8,-0.1,2.1,-135,-1.1,2.3,0.0999999999999999,0.5,0.509901951359278,1.47942,8.04609000000001,N,26.5650511770779,0
3,N,0.0,2.1,0.0,0.3,-1.1,0.8,112.5,-0.6,2.3,-0.6,0.2,0.632455532033676,3.32476,7.79142,N,-21.8014094863518,0
3,N,-1.5,0.0,0.2,0.0,1.6,0.6,-22.5,-0.7,0.3,0.8,0.3,0.854400374531753,4.33946999999999,9.21724,N,3.52265467222587,0
3,N,1.2,-1.8,-0.1,-0.5,1.0,0.5,90,0.9,-1.5,-0.3,0.3,0.424264068711929,1.8462,7.62397,N,7.83214595422205,0
3,N,-1.2,-1.8,-0.1,-0.8,1.1,-0.8,45,-0.6,-2.7,0.6,-0.9,1.0816653826392,2.27130000000001,6.7269,N,-24.6812644439121,0
3,N,1.5,0.0,-0.2,0.0,-0.7,-1.2,-65.5,1.1,-0.3,-0.4,-0.3,0.5,2.07549999999999,9.07549999999999,N,2.04540848888723,0
3,N,-1.2,-1.8,0.1,-0.5,1.2,-1.0,67.5,-0.6,-2.1,0.6,-0.3,0.670820393249937,1.29689999999999,6.7525,N,-12.9946167919165,0
3,N,-1.2,1.8,0.1,0.5,1.4,0.5,-45,-1.4,1.8,-0.2,0,0.2,2.9196,8.08629999999999,N,-1.66028236898271,0
3,N,-1.2,-1.8,0.0,-0.6,-1.2,-0.2,-112.5,-1.6,-2.0,-0.4,-0.2,0.447213595499958,1.9795,6.36840000000001,N,12.5288077091515,0
3,N,-1.2,1.8,0.1,0.5,0.5,-0.6,22.5,-2.3,3.5,-1.1,1.7,2.02484567313166,9.32995,20.41884,L,0.980996244129926,1
3,N,1.2,1.8,0.1,0.8,-0.4,-0.5,-22.5,1.0,1.0,-0.2,-0.8,0.824621125123532,5.27954,12.45731,L,8.20057683216124,1
3,N,0.0,-2.1,0.0,-0.6,1.2,-0.6,90,0.9,-2.4,0.9,-0.3,0.948683298050514,5.74579999999999,13.00135,L,-29.1974860460645,1
3,N,-1.2,1.8,-0.1,0.8,-0.1,2.0,-135,1.7,4.5,2.9,2.7,3.96232255123179,6.93599999999999,16.20266,L,136.058733723203,1
3,N,1.2,-1.8,0.1,-0.8,-0.7,-1.6,-90,-0.2,-3.0,-1.4,-1.2,1.84390889145858,6.28579999999999,13.9191,L,64.3371699844522,1
3,N,0.0,2.1,0.0,0.6,0.9,-0.3,-45,2.1,1.3,2.1,-0.8,2.24722050542442,6.04320000000001,12.0683,L,57.4259428654275,1
3,N,1.2,-1.8,0.1,-0.8,0.1,0.6,45,0.9,-0.8,-0.3,1,1.04403065089105,3.67910000000001,6.8903,L,-5.12131651077842,1
3,N,1.2,1.8,0.1,0.8,-0.3,1.9,112.5,0.3,3.4,-0.9,1.6,1.83575597506858,3.87260000000001,11.1281,L,-72.0126653479385,1
3,N,1.5,0.0,-0.2,0.0,0.3,-1.1,-112.5,1.6,-1.2,0.1,-1.2,1.20415945787923,3.35980000000001,10.4932,L,46.9091524329964,1
3,N,0.0,-2.1,0.0,-0.5,-1.2,0.1,-65.5,-1.8,-4.2,-1.8,-2.1,2.76586333718787,10.725,19.2473,L,36.5539314765556,1
3,N,-1.5,0.0,0.0,0.0,-1.1,-1.1,135,-2.5,-0.9,-1,-0.9,1.34536240470737,2.66740000000001,8.71180000000001,L,-61.886791123944,1
3,N,1.2,-1.8,0.1,-0.8,0.6,0.4,67.5,3.2,-5.7,2,-3.9,4.38292140016223,4.25220000000002,10.73,L,-7.83001496975047,1
3,N,0.0,-2.1,0.0,-0.5,-0.6,1.0,-22.5,-0.6,-1.4,-0.6,0.7,0.921954445729289,1.86462,6.15351,N,10.9540626433983,1
3,N,1.5,0.0,-0.3,0.0,-0.3,1.4,90,1.2,1.1,-0.3,1.1,1.14017542509914,1.40443,6.82665,N,-26.565051177078,1
3,N,0.0,-2.1,0.0,-0.6,1.4,-1.2,112.5,1.2,-3.6,1.2,-1.5,1.92093727122985,1.67765000000001,4.98877,N,-52.5011320371662,1
3,N,1.5,0.0,-0.2,0.0,0.8,-1.0,-135,3.5,-1.7,2,-1.7,2.62488094968134,2.86842,9.22398,N,69.5424348819815,1
3,N,-1.5,0.0,0.3,0.0,-0.2,1.3,-112.5,-1.8,1.2,-0.3,1.2,1.2369316876853,3.24110999999999,9.48555,N,41.4236656250027,1
3,N,0.0,2.1,0.0,0.6,-1.1,0.1,67.5,-1.5,2.3,-1.5,0.2,1.51327459504216,2.66806,8.64582999999999,N,-39.1156402117391,1
3,N,0.0,-2.1,0.0,-0.6,-1.1,0.5,-45,-1.1,-1.6,-1.1,0.5,1.20830459735946,2.04646,6.71311999999999,N,22.9321004375898,1
3,N,-1.2,-1.8,0.0,-0.6,1.2,-0.1,22.5,-0.2,-2.1,1,-0.3,1.04403065089106,1.65397,4.66508,N,-19.6967663618081,1
3,N,0.0,2.1,0.0,0.3,1.5,0.3,-90,2.0,2.3,2,0.2,2.00997512422418,1.97199999999999,7.64973000000001,N,53.8418145601917,1
3,N,1.5,0.0,-0.2,0.0,-0.7,-1.1,-65.5,0.7,-1.0,-0.8,-1,1.28062484748657,2.7568,6.068,N,22.4794343971031,1
3,N,1.2,1.8,0.1,0.8,-1.1,0.8,45,-0.3,2.5,-1.5,0.7,1.65529453572468,2.56099999999999,7.28319999999998,N,-41.3003106785728,1
3,N,0.0,2.1,0.0,0.6,-1.0,1.6,135,-0.6,3.2,-0.6,1.1,1.25299640861417,3.3486,7.64869999999999,N,-49.3987053549955,1
3,N,0.0,2.1,0.0,0.5,0.6,-1.0,-22.5,0.3,1.0,0.3,-1.1,1.14017542509914,2.53976,11.86198,L,2.42329703345032,2
3,N,1.2,1.8,-0.1,0.5,-0.1,-0.8,-45,1.7,0.0,0.5,-1.8,1.86815416922694,4.15849,16.58071,L,39.4724598483438,2
3,N,0.0,2.1,0.0,0.3,1.4,0.9,-112.5,-0.7,0.0,-0.7,-2.1,2.21359436211787,3.6027,21.84715,L,-63.7998851586527,2
3,N,0.0,-2.1,0.0,-0.3,-0.9,-1.2,-135,-2.3,-2.5,-2.3,-0.4,2.33452350598575,3.96169999999999,14.9395,L,92.1210963966615,2
3,N,-1.2,-1.8,0.1,-0.5,0.9,-1.4,90,0.8,-3.4,2,-1.6,2.56124969497314,20.4284,31.0728,L,-76.3532969063257,2
3,N,-1.5,0.0,0.2,0.0,0.7,1.1,-65.5,0.9,1.5,2.4,1.5,2.83019433961698,7.53819999999999,11.8382,L,143.130102354156,2
3,N,1.5,0.0,-0.2,0.0,0.4,1.4,112.5,0.5,1.3,-1,1.3,1.64012194668567,2.49170000000001,15.2139,L,-6.84277341263092,2
3,N,-1.2,1.8,0.1,0.5,1.0,1.5,-90,-0.2,0.1,1,-1.7,1.9723082923316,2.40459999999999,7.63799999999998,L,-57.1638713734209,2
3,N,0.0,-2.1,0.0,-0.5,0.5,0.7,22.5,0.8,2.6,0.8,4.7,4.76759897642409,1.82839999999999,9.19499999999999,L,178.847954959498,2
3,N,-1.2,-1.8,-0.1,-0.8,1.4,-0.8,45,2.7,-2.5,3.9,-0.7,3.96232255123179,2.08330000000001,8.61660000000001,L,-106.367845605987,2
3,N,-1.2,1.8,0.0,0.6,-1.3,0.6,135,0.3,1.9,1.5,0.0999999999999999,1.50332963783729,2.03820000000002,9.97149999999999,L,46.1424994230443,2
3,N,-1.2,-1.8,0.0,-0.6,1.2,-1.2,67.5,1.0,-3.5,2.2,-1.7,2.78028775489157,8.93490000000003,20.0682,L,-70.9940158039632,2
3,N,1.2,1.8,0.1,0.8,-0.3,1.9,112.5,-1.1,0.0,-2.3,-1.8,2.92061637330205,1.62987,7.34098,N,109.019579343627,2
3,N,1.2,-1.8,-0.1,-0.5,1.0,0.5,90,2.3,2.0,1.1,3.8,3.9560080889705,1.83328,7.94439,N,-134.115876051865,2
3,N,-1.5,0.0,0.0,0.0,1.0,-1.0,45,0.2,-2.4,1.7,-2.4,2.94108823397055,1.5638,8.10679,N,-82.0565281894096,2
3,N,1.5,0.0,-0.2,0.0,0.7,-0.9,-135,1.8,-0.2,0.3,-0.2,0.360555127546399,1.22275,5.47831,N,15.8952683725813,2
3,N,-1.5,0.0,0.2,0.0,-0.3,1.1,-112.5,1.0,1.5,2.5,1.5,2.91547594742265,2.92767000000001,8.04989,N,-154.592281891052,2
3,N,1.5,0.0,-0.3,0.0,-1.6,0.5,22.5,-1.8,-1.1,-3.3,-1.1,3.47850542618522,3.24114999999999,8.18558999999999,N,87.9626693031801,2
3,N,1.2,1.8,-0.1,0.5,0.5,-0.9,-65.5,0.6,1.0,-0.6,-0.8,1,2.1769,6.49912,N,-11.5216675763567,2
3,N,0.0,2.1,0.0,0.3,1.2,0.3,-90,-0.4,0.4,-0.4,-1.7,1.7464249196573,1.4894,8.46720000000001,N,-52.7335980990229,2
3,N,-1.5,0.0,0.2,0.0,-0.9,-1.1,135,-1.6,-0.1,-0.1,-0.1,0.14142135623731,1.2431,7.84310000000001,N,-6.38156053259345,2
